Date,Repository,URL,Stars,Tags,Description
2023-07-18,Chinese-Llama-2,https://github.com/longyuewangdcu/Chinese-Llama-2,274,🔠 🚌 1️⃣ 2️⃣,Chinese-Llama-2 is a project that aims to expand the impressive capabilities of the Llama-2 language model to the Chinese language.
2023-07-18,llm-replicate,https://github.com/simonw/llm-replicate,40,🔠 ❓,LLM plugin for models hosted on Replicate
2023-07-18,Chinese-LLaMA-Alpaca-2,https://github.com/ymcui/Chinese-LLaMA-Alpaca-2,2918,🔠 🚌 1️⃣ 2️⃣ 💰 🀄,"中文LLaMA-2 & Alpaca-2大模型二期项目 + 16K超长上下文模型 (Chinese LLaMA-2 & Alpaca-2 LLMs, including 16K long context models)"
2023-07-17,TransGPT,https://github.com/DUOMO/TransGPT,445,🔠 ⛽ 🚕 2️⃣ 💰 🀄,TransGPT是国内首款开源交通大模型，主要致力于在真实交通行业中发挥实际价值。
2023-07-17,openai-quickstart,https://github.com/DjangoPeng/openai-quickstart,369,🔠 📝,A comprehensive guide to understanding and implementing large language models with hands-on examples using LangChain for AIGC applications.
2023-07-17,ER-NeRF,https://github.com/Fictionarry/ER-NeRF,151,🎥 ⛽ 🚌 2️⃣,[ICCV'23] Efficient Region-Aware Neural Radiance Fields for High-Fidelity Talking Portrait Synthesis
2023-07-17,ChatGLM2-Voice-Cloning,https://github.com/KevinWang676/ChatGLM2-Voice-Cloning,319,"🔠 🎵 🔨 ""Python""",Chat with any character you like: ChatGLM2+SadTalker+Voice Cloning \| 和喜欢的角色沉浸式对话吧：ChatGLM2+声音克隆+视频对话
2023-07-17,llama-recipes,https://github.com/facebookresearch/llama-recipes,3471,🔠 🚌 2️⃣,Examples and recipes for Llama 2 model
2023-07-17,conversation-qa-gradio,https://github.com/hwchase17/conversation-qa-gradio,41,"🔠 🔨 ""Python""",This repo shows how to create a Chatbot over your documents using LangChain and Gradio.
2023-07-17,Llama-2-Onnx,https://github.com/microsoft/Llama-2-Onnx,774,🔠 💡,"This is an optimized version of the Llama 2 model, available from Meta under the Llama Community License Agreement found on this repository."
2023-07-17,llama-chat,https://github.com/replicate/llama-chat,161,"🔠 🔨 ""JavaScript""",A boilerplate for creating a Llama 2 chat app
2023-07-17,aipage.dev,https://github.com/zinedkaloc/aipage.dev,173,"🔠 🔨 ""TypeScript""",The AI Landing Page Generator is a powerful tool that allows you to quickly create stunning landing pages using artificial intelligence.
2023-07-16,Claude-API,https://github.com/KoushikNavuluri/Claude-API,336,"🔠 🔨 ""Python""","This project provides an unofficial API for Claude AI, allowing users to access and interact with Claude AI ."
2023-07-16,GenossGPT,https://github.com/OpenGenerativeAI/GenossGPT,580,"🔠 🔨 ""Python""","One API for all LLMs either Private or Public (Anthropic, Llama V2, GPT 3.5/4, Vertex, GPT4ALL, HuggingFace ...) 🌈🐂  Replace OpenAI GPT with any LLMs in your app with one line."
2023-07-16,ChatMarx,https://github.com/TommyZihao/ChatMarx,162,🔠 🔨,大学思政问答AI：近代史、思修、毛概、马原
2023-07-16,Using-GPT4-image-recognition-on-NewBing,https://github.com/Vanda688/Using-GPT4-image-recognition-on-NewBing,85,🔠 📝,如题，这是一个解锁NewBing的GPT4识图能力的简单教程。
2023-07-16,iKUNet,https://github.com/caopulan/iKUNet,137,🖼️ 🔨,近年来，由于明星、企业频繁塌房，衍生出一个新的需求，即移除情节中的某个元素，如某个明星或某个赞助商，我们将这个任务命名为🎥元素移除。 
2023-07-16,bubogpt,https://github.com/magic-research/bubogpt,359,🔠 🖼️ ⛽ 🚌,BuboGPT: Enabling Visual Grounding in Multi-Modal LLMs
2023-07-15,SEED,https://github.com/AILab-CVC/SEED,149,🖼️ 🚌,Empowers LLMs with the ability to see and draw.
2023-07-15,ViLT-GPT,https://github.com/CodeAlchemyAI/ViLT-GPT,114,"🔠 🖼️ 🔨 ""Python""","By integrating OpenAI's Language Models (LLM) and LangChain with Vision-and-Language models, this app can answer queries based on the content of images. "
2023-07-15,minigpt4.cpp,https://github.com/Maknee/minigpt4.cpp,452,🔠 💡,"Port of MiniGPT4 in C++ (4bit, 5bit, 6bit, 8bit, 16bit CPU inference with GGML)"
2023-07-15,emmmbedding,https://github.com/RimoChan/emmmbedding,140,"🖼️ 🔨 ""Python""",【emmmbedding】不用存储的图床！
2023-07-15,llama2-chatbot,https://github.com/a16z-infra/llama2-chatbot,1158,"🔠 🔨 ""Python""",LLaMA v2 Chatbot
2023-07-15,unloop,https://github.com/hugofloresgarcia/unloop,251,"🎵 🔨 ""Max""",a co-creative looper that uses generative modeling to **not** repeat itself. 
2023-07-15,alzebra,https://github.com/moreshk/alzebra,67,"🔠 🔨 ""Python""",Math Tutor for kids
2023-07-15,promptmap,https://github.com/utkusen/promptmap,188,"🔠 🔨 ""Python""",automatically tests prompt injection attacks on ChatGPT instances
2023-07-14,anthropic_with_functions,https://github.com/mshumer/anthropic_with_functions,141,"🔠 🔨 ""Python""",
2023-07-14,OnnxStream,https://github.com/vitoplantamura/OnnxStream,721,🖼️ 💡,Running Stable Diffusion on a RPI Zero 2 (or in 260MB of RAM)
2023-07-13,claude-unofficial-api,https://github.com/Explosion-Scratch/claude-unofficial-api,674,"🔠 🔨 ""JavaScript""",Unofficial API for Claude-2 via Claude Web (Also CLI)
2023-07-13,Full-Stack-AI-Meme-Generator,https://github.com/ThioJoe/Full-Stack-AI-Meme-Generator,208,"🔠 🖼️ 🔨 ""Python""",Uses Various AI Service APIs to generate memes with text and images
2023-07-13,CValues,https://github.com/X-PLUG/CValues,254,🔠 ⛽ 🀄 ❓,面向中文大模型价值观的评估与对齐研究
2023-07-13,lynx-llm,https://github.com/bytedance/lynx-llm,176,🔠 🖼️ 2️⃣ ❓,paper: https://arxiv.org/abs/2307.02469 page: https://lynx-llm.github.io/
2023-07-13,llm-engine,https://github.com/scaleapi/llm-engine,548,🔠 2️⃣,Scale LLM Engine public repository
2023-07-12,SeargeSDXL,https://github.com/SeargeDP/SeargeSDXL,335,"🖼️ 🔨 ""Python""",Custom nodes and workflows for SDXL in ComfyUI
2023-07-12,trex,https://github.com/automorphic-ai/trex,155,"🔠 🔨 ""Python""",Intelligently transform unstructured to structured data
2023-07-12,DevOpsGPT,https://github.com/kuafuai/DevOpsGPT,3478,"🔠 🔨 ""Python""",Multi agent system for AI-driven software development. Combine LLM with DevOps tools to convert natural language requirements into working software. Supports any development language and extends the existing code.
2023-07-12,prompts-royale,https://github.com/meistrari/prompts-royale,354,"🔠 🔨 ""Vue""",Automatically create prompts and make them fight each other to know which is the best
2023-07-12,pinecone-vercel-starter,https://github.com/pinecone-io/pinecone-vercel-starter,224,"🔠 🔨 ""TypeScript""","In this example, we'll build a full-stack application that uses Retrieval Augmented Generation (RAG) powered by Pinecone to deliver accurate and contextually relevant responses in a chatbot."
2023-07-12,rag-stack,https://github.com/psychic-api/rag-stack,1019,"🔠 🔨 ""TypeScript""","🤖 Deploy a private ChatGPT alternative hosted within your VPC. 🔮 Connect it to your organization's knowledge base and use it as a corporate oracle. Supports open-source LLMs like Llama 2, Falcon, and GPT4All."
2023-07-12,obsidian-ai-tools,https://github.com/solderneer/obsidian-ai-tools,158,"🔠 🔨 ""TypeScript""","Adding powerful semantic search, generative answers, and other AI tools to Obsidian, using Supabase + OpenAI."
2023-07-12,SD-inference,https://github.com/yangyuke001/SD-inference,181,🔠 🖼️ 💡,Stable Diffusion inference
2023-07-12,awesome-claude-prompts,https://github.com/yzfly/awesome-claude-prompts,165,🔠 📝,This repo includes Claude prompt curation to use Claude better.
2023-07-11,Emu,https://github.com/baaivision/Emu,507,🔠 🖼️ 🚌,Emu: An Open Multimodal Generalist
2023-07-10,llm-hallucination-survey,https://github.com/HillZhang1999/llm-hallucination-survey,234,🔠 📝,Reading list of hallucination in LLMs.
2023-07-10,RainbowFart,https://github.com/Lakr233/RainbowFart,70,"🔠 🔨 ""Swift""",全自动夸夸机，配备先进的注意力感知功能，人工智能且离线。
2023-07-10,Baichuan-13B,https://github.com/baichuan-inc/Baichuan-13B,2465,🔠 🚌 ✂️,A 13B large language model developed by Baichuan Intelligent Technology
2023-07-10,ai00_rwkv_server,https://github.com/cgisky1980/ai00_rwkv_server,153,🔠 💡,A localized open-source AI server that is better than ChatGPT.
2023-07-10,codeinterpreter-api,https://github.com/shroominic/codeinterpreter-api,2736,"🔠 🔨 ""Python""",Open source implementation of the ChatGPT Code Interpreter 👾
2023-07-10,cody,https://github.com/sourcegraph/cody,412,"🔠 🔨 ""TypeScript""",AI that knows your entire codebase
2023-07-09,gpt-prompts,https://github.com/ChaseLean/gpt-prompts,105,🔠 📝,A compilation of some Chat-GPT prompts I find useful.
2023-07-09,RepoToText,https://github.com/JeremiahPetersen/RepoToText,76,"🔠 🔨 ""Python""",Turn an entire GitHub Repo into a single organized .txt file to use with Code Interpreter
2023-07-09,FastEdit,https://github.com/hiyouga/FastEdit,839,"🔠 🔨 ""Python""",🩹Editing large language models within 10 seconds⚡
2023-07-08,awesome-chatgpt-code-interpreter-experiments,https://github.com/SkalskiP/awesome-chatgpt-code-interpreter-experiments,881,🔠 📝,Awesome things you can do with ChatGPT + Code Interpreter combo 🔥
2023-07-08,DragDiffusion,https://github.com/Yujun-Shi/DragDiffusion,594,🖼️ 🚌 2️⃣,Official code for DragDiffusion
2023-07-08,xlang-paper-reading,https://github.com/xlang-ai/xlang-paper-reading,187,🔠 📝,Paper collection on building and evaluating language model agents via executable language grounding
2023-07-07,PdfGptIndexer,https://github.com/raghavan/PdfGptIndexer,583,"🔠 🔨 ""Python""","An efficient tool for indexing and searching PDF text data using OpenAI API and FAISS (Facebook AI Similarity Search) index, designed for rapid information retrieval and superior search accuracy."
2023-07-07,asistente-virtual,https://github.com/ringa-tech/asistente-virtual,133,🔠 🖼️ 🚕,An attempt to extend PULSE to a biomedical multimodal conversational assistant.
2023-07-06,long_llama,https://github.com/CStanKonrad/long_llama,958,🔠 🚌,LongLLaMA is a large language model capable of handling long contexts. It is based on OpenLLaMA and fine-tuned with the Focused Transformer (FoT) method.
2023-07-06,InternLM,https://github.com/InternLM/InternLM,2581,🔠 🚌 2️⃣,"InternLM has open-sourced a 7 billion parameter base model, a chat model tailored for practical scenarios and the training system."
2023-07-06,whisper-at,https://github.com/YuanGongND/whisper-at,137,🎵 🚌,"Code and Pretrained Models for Interspeech 2023 Paper ""Whisper-AT: Noise-Robust Automatic Speech Recognizers are Also Strong Audio Event Taggers"""
2023-07-06,sdxl-colab,https://github.com/camenduru/sdxl-colab,267,"🖼️ 🔨 ""Jupyter""",
2023-07-06,GPT4RoI,https://github.com/jshilong/GPT4RoI,314,🔠 🖼️ ⛽ 🚌 2️⃣,GPT4RoI: Instruction Tuning Large Language Model on Region-of-Interest
2023-07-06,Llama-2-Open-Source-LLM-CPU-Inference,https://github.com/kennethleungty/Llama-2-Open-Source-LLM-CPU-Inference,747,"🔠 💡 🔨 ""Python""",Running Llama 2 and other Open-Source LLMs on CPU Inference Locally for Document Q&A
2023-07-06,code-review-gpt,https://github.com/mattzcarey/code-review-gpt,761,"🔠 🔨 ""TypeScript""","Your personal code reviewer powered by LLMs (OpenAI GPT-3.5/4, Llama, Falcon, Azure AI) & Embeddings ⚡️ Improve code quality and catch bugs before you break production 🚀"
2023-07-06,benchllm,https://github.com/v7labs/benchllm,138,🔠 ❓,Continuous Integration for LLM powered applications
2023-07-05,Notion-to-Chatbot,https://github.com/Anil-matcha/Notion-to-Chatbot,62,"🔠 🔨 ""Jupyter""","Chat with any Notion document.   Easily input the document content you'd like to chat with. Instant answers. Ask questions, extract information, and summarize documents with AI. Sources included."
2023-07-05,pr-agent,https://github.com/Codium-ai/pr-agent,1819,"🔠 🔨 ""Python""",CodiumAI pr-agent is an open-source tool aiming to help developers review PRs faster and more efficiently.
2023-07-05,MOSS-RLHF,https://github.com/OpenLMLab/MOSS-RLHF,769,🔠 🚌 3️⃣ 🀄,MOSS-RLHF
2023-07-05,Falcon-LLM,https://github.com/Sentdex/Falcon-LLM,151,🔠 ❓,Helper scripts and examples for exploring the Falcon LLM models
2023-07-05,chapyter,https://github.com/chapyter/chapyter,565,"🔠 🔨 ""Python""",Chapyter: ChatGPT Code Interpreter in Jupyter Notebooks
2023-07-04,Finetune-ChatGLM2-6B,https://github.com/SpongebBob/Finetune-ChatGLM2-6B,273,🔠 ⛽ 2️⃣ ✂️,ChatGLM2-6B 全参数微调，支持多轮对话的高效微调。
2023-07-04,gpt-prompt-engineer,https://github.com/mshumer/gpt-prompt-engineer,4481,"🔠 🔨 ""Jupyter""","Simply input a description of your task and some test cases, and the system will generate, test, and rank a multitude of prompts to find the ones that perform the best."
2023-07-04,fabric,https://github.com/sd-fabric/fabric,253,"🖼️ 🔨 ""Python""",
2023-07-04,text2cinemagraph,https://github.com/text2cinemagraph/text2cinemagraph,267,🔠 🎥 🚌 2️⃣,Official Pytorch implementation of Text2Cinemagraph: Synthesizing Artistic Cinemagraphs from Text
2023-07-04,StyleDrop-PyTorch,https://github.com/zideliu/StyleDrop-PyTorch,441,🖼️ ⛽ 🚌 2️⃣,Unoffical implement for [StyleDrop](https://arxiv.org/abs/2306.00983)
2023-07-02,openai-whisper-api,https://github.com/Illyism/openai-whisper-api,39,"🎵 🔨 ""TypeScript""",OpenAI Whisper API based on Node.js / Bun.sh in a Docker Container + Google Cloud Run Example
2023-07-02,LLM-eval-survey,https://github.com/MLGroupJLU/LLM-eval-survey,768,🔠 📝,"The official GitHub page for the survey paper ""A Survey on Evaluation of Large Language Models""."
2023-07-02,sd-webui-qrcode-toolkit,https://github.com/antfu/sd-webui-qrcode-toolkit,476,🖼️ 🔌,Anthony's QR Toolkit for Stable Diffusion WebUI
2023-07-02,minutes-maker,https://github.com/discus0434/minutes-maker,48,"🔠 🎵 🔨 ""Python""",A web app that automatically generates transcripts and summaries of meetings or lectures.
2023-07-02,magik-sdk,https://github.com/magiklabs/magik-sdk,119,🔠 ❓,LLM Testing SDK that helps you write and run tests to monitor your LLM app in production
2023-07-01,stable-diffusion-xl-demo,https://github.com/TonyLianLong/stable-diffusion-xl-demo,184,"🔠 🖼️ 🔨 ""Jupyter""","A gradio web UI demo for Stable Diffusion XL 1.0, with refiner and MultiGPU support"
2023-07-01,a1gpt,https://github.com/a1k0n/a1gpt,131,🔠 💡,throwaway GPT inference
2023-07-01,code-eval,https://github.com/abacaj/code-eval,199,🔠 ❓,Run evaluation on LLMs using human-eval benchmark
2023-06-30,VisCPM,https://github.com/OpenBMB/VisCPM,791,🔠 🖼️ 🚌 2️⃣ 🀄,Chinese and English Multimodal Large Model Series (Chat and Paint) \| 基于CPM基础模型的中英双语多模态大模型系列
2023-06-30,chatpdf,https://github.com/austin2035/chatpdf,279,"🔠 🔨 ""JavaScript""",Chat with pdf.
2023-06-30,MetaGPT,https://github.com/geekan/MetaGPT,24611,"🔠 🔨 ""Python""","🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
2023-06-30,sd-webui-3d-editor,https://github.com/jtydhr88/sd-webui-3d-editor,93,🖼️ 🔌,"A custom extension for sd-webui that with 3D modeling features (add/edit basic elements, load your custom model, modify scene and so on), then send screenshot to txt2img or img2img as your ControlNet's reference image, basing on ThreeJS editor"
2023-06-29,MediaGPT,https://github.com/IMOSR/MediaGPT,465,🔠 ⛽ 🚕 2️⃣ 🀄,中文的自媒体大语言模型MediaGPT(曾用名Media LLaMA)
